,filename,mean_difference
0,0.0,0.3282142857142857
1,0.5,0.3112202380952381
2,1.0,0.31464285714285717
3,1.5,0.2561507936507937
4,2.0,0.23738095238095233
5,2.5,0.16511904761904758
6,3.0,0.15125000000000002
7,3.5,0.04761904761904762
8,4.0,0.15380952380952378
9,4.5,0.03571428571428571
10,5.0,0.0
11,5.5,0.007142857142857143
12,6.0,0.0
13,6.5,0.0
14,7.0,0.0
15,7.5,0.0
16,8.0,0.0
17,8.5,0.0
18,9.0,0.0
19,9.5,0.0
