,filename,mean_difference,dkl
0,0.01,,4.177370972834369
1,0.01,,5.87638104242312
2,0.01,,4.969793890006799
3,0.01,,4.671522827576538
4,0.01,,4.7291339145771065
5,0.01,,4.3787689543043955
6,0.01,,4.887942304738303
7,0.01,,4.531006022611737
8,0.01,,6.109851847436319
9,0.01,,3.951911664838992
10,0.01,,3.3644659304528948
11,0.01,,4.217507284793692
12,0.01,,5.9748526186727595
13,0.01,,5.808708797803142
14,0.01,,6.100183033408552
15,0.01,,5.950068119376568
16,0.01,,5.324577672303805
17,0.01,,3.9902446937452
18,0.01,,4.959622796117412
19,0.01,,4.721221597569491
20,0.01,,6.484578895799403
21,0.01,,4.941162098785428
22,0.01,,3.6809327653791675
23,0.01,,6.039664373601229
24,0.01,,3.931258516654257
25,0.01,,4.9312516040616465
26,0.01,,5.8374409189265934
27,0.01,,3.937385265638745
28,0.01,,3.8254095466288405
29,0.01,,4.005270886016679
30,0.01,,5.8776393225812305
31,0.01,,3.1903032599736094
32,0.01,,3.0726867665692175
33,0.01,,2.6640830724057367
34,0.01,,3.666519887591622
35,0.01,,4.785955681605538
36,0.01,,5.750189221349128
37,0.01,,5.178835505603178
38,0.01,,5.838309753023423
39,0.01,,4.280965135821701
40,0.01,,4.072207854699176
41,0.01,,5.633497191933658
42,0.01,,4.7970613759309435
43,0.01,,5.575929523896517
44,0.01,,5.46023087948302
45,0.01,,3.341068700394962
46,0.01,,4.511066408019054
47,0.01,,4.498350085177893
48,0.01,,3.513986897541496
49,0.01,,5.5233482847841895
50,0.01,,5.769675487133483
51,0.01,,5.237257103150424
52,0.01,,6.26908937788792
53,0.01,,5.489634977316433
54,0.01,,3.754275687697698
55,0.01,,5.079985505737536
56,0.01,,3.967043654781737
57,0.01,,4.314278437702454
58,0.01,,2.5648355376792145
59,0.01,,2.5632551256528813
60,0.01,,4.774199790931477
61,0.01,,5.199197280654771
62,0.01,,3.91275155442354
63,0.01,,5.460328414605298
64,0.01,,5.138301555574409
65,0.01,,6.023928391760892
66,0.01,,6.280842521147266
67,0.01,,3.797373176998166
68,0.01,,3.4420212491089983
69,0.01,,5.09448473687859
70,0.01,,5.33248116875436
71,0.01,,5.678309283104141
72,0.01,,5.201159919376446
73,0.01,,3.752448369722576
74,0.01,,5.5279604427751154
75,0.01,,5.860328923425359
76,0.01,,4.303355268249054
77,0.01,,4.917623954419279
78,0.01,,6.417148641109719
79,0.01,,4.002573853996603
80,0.01,,5.933208323200124
81,0.01,,4.3816872085402325
82,0.01,,5.808907987179798
83,0.01,,2.9533258244752183
84,0.01,,3.7389783990515215
85,0.01,,3.736074889447171
86,0.01,,6.454130516472659
87,0.01,,5.2894864515816185
88,0.01,,5.898312090858507
89,0.01,,6.140029466636422
90,0.01,,3.9795541708085067
91,0.01,,5.356335219769409
92,0.01,,5.355687678895157
93,0.01,,6.357375598767859
94,0.01,,4.599786455998976
95,0.01,,5.587061987780976
96,0.01,,5.3216349244959185
97,0.01,,6.221432635107639
98,0.01,,6.359924677722594
99,0.01,,4.4695314094673355
100,0.06,,3.773257399662579
101,0.06,,5.170560520716893
102,0.06,,4.469747766691127
103,0.06,,4.134859702602117
104,0.06,,3.528193633223238
105,0.06,,3.934740973160645
106,0.06,,4.098534305809797
107,0.06,,3.7939159724648484
108,0.06,,5.23739610518341
109,0.06,,4.956128539524331
110,0.06,,4.709152485311562
