,filename,dkl
0,0.01,3.8735818662610306
1,0.06,1.8077969503717628
2,0.11,1.2915665459033128
3,0.16,0.9696759747525158
4,0.21,0.8195583453018278
5,0.26,0.7316342961437293
6,0.31,0.6265676084801524
7,0.36,0.573593481443789
8,0.41,0.4962515838855886
9,0.46,0.4465714364367885
10,0.51,0.41647532861783865
11,0.56,0.3772159808126728
12,0.61,0.35988885550472394
13,0.66,0.34282706579877115
14,0.71,0.3164527499787402
15,0.76,0.2862712939229154
16,0.81,0.27544712193209486
17,0.86,0.2651413503394309
18,0.91,0.24220075974264507
19,0.96,0.22572450158580262
20,1.01,0.21549209933594976
21,1.06,0.2080426879130605
22,1.11,0.19124297396263942
23,1.16,0.183168019117765
24,1.21,0.17677607591537392
25,1.26,0.17186318677825574
26,1.31,0.16600914979384052
27,1.36,0.15160365418469446
28,1.41,0.1530781770048867
29,1.46,0.14066261108545522
30,1.51,0.14731194389731142
31,1.56,0.13199204410735063
32,1.61,0.11996940889471172
33,1.66,0.12032009540542822
34,1.71,0.1137044609500654
35,1.76,0.11389394667609888
36,1.81,0.1035869462206011
37,1.86,0.10970101503373865
38,1.91,0.10428145252505783
39,1.96,0.09510424692648556
40,2.01,0.09206017382219243
41,2.06,0.09485028709296399
42,2.11,0.08443828979370385
43,2.16,0.07782415442135385
44,2.21,0.07825156700969531
45,2.26,0.07796366135413228
46,2.31,0.07167459222394816
47,2.36,0.0715130164954945
48,2.41,0.06682592120043733
49,2.46,0.06374506951975288
50,2.51,0.06138380776065912
51,2.56,0.062397370046088876
52,2.61,0.05883497118801229
53,2.66,0.058879734903655584
54,2.71,0.05599348535711296
55,2.76,0.053409146734962984
56,2.81,0.05180224556760403
57,2.86,0.05290768872320309
58,2.91,0.05184455260238576
59,2.96,0.05078415481753923
60,3.01,0.04448307684567569
61,3.06,0.04584956708866359
62,3.11,0.04329102555616126
63,3.16,0.04087910056528808
64,3.21,0.04115420410275881
65,3.26,0.03813743086387355
66,3.31,0.037492658115641724
67,3.36,0.03601596086189992
68,3.41,0.03461855702491429
69,3.46,0.03590231189835199
70,3.51,0.033279280517652755
71,3.56,0.030686331622618072
72,3.61,0.029624175300073413
73,3.66,0.029658878693191157
74,3.71,0.027844818515359436
75,3.76,0.026079100614822805
76,3.81,0.02689225374448136
77,3.86,0.02557653518547494
78,3.91,0.024182295349918465
79,3.96,0.023461229853593987
80,4.01,0.023461783018403373
81,4.06,0.021722641042167166
82,4.11,0.021160648953115726
83,4.16,0.020515051620428593
84,4.21,0.02054381133363199
85,4.26,0.018363739619754255
86,4.31,0.019559184573367118
87,4.36,0.01695562179235652
88,4.41,0.01735132642490375
89,4.46,0.01626813826771873
90,4.51,0.015161240183329918
91,4.56,0.01461504294908077
92,4.61,0.01383015410942051
93,4.66,0.012382734786662668
94,4.71,0.013182826052010592
95,4.76,0.011992115064855362
96,4.81,0.011408314451219084
97,4.86,0.012221390415747586
98,4.91,0.011122741360805915
99,4.96,0.011452791191879409
100,5.01,0.010416543964179112
101,5.06,0.009016598051417845
102,5.11,0.008590061852569072
103,5.16,0.009103816498675822
104,5.21,0.008108422448767463
105,5.26,0.008091264417810513
106,5.31,0.007532405187884165
107,5.36,0.0072247697175756125
108,5.41,0.00632634773005649
109,5.46,0.007008085521292697
110,5.51,0.006182718271325709
111,5.56,0.006075310407633977
112,5.61,0.005815291958232375
113,5.66,0.005499610130765949
114,5.71,0.005256400166042364
115,5.76,0.00479490027198012
116,5.81,0.004761741042553405
117,5.86,0.004969374641149325
118,5.91,0.004044904592239836
119,5.96,0.004449569698353073
120,6.01,0.003784554207859403
121,6.06,0.0036861678977497727
122,6.11,0.0033491828104661625
123,6.16,0.0036964149840323372
124,6.21,0.0030265897703278103
125,6.26,0.0029115262580831306
126,6.31,0.003438673118131111
127,6.36,0.003270150693403435
128,6.41,0.0025924484970928146
129,6.46,0.0023944842813951664
130,6.51,0.0030077193773525653
131,6.56,0.0024210979089304423
132,6.61,0.0021967913391503073
133,6.66,0.0025316006104222966
134,6.71,0.0021507352932210923
135,6.76,0.002238619264032847
136,6.81,0.0018960288761773578
137,6.86,0.0017359945856213932
138,6.91,0.0016298527889526838
139,6.96,0.001830365342639059
140,7.01,0.0014056029379616599
141,7.06,0.0014152716882068319
142,7.11,0.0015422651273959093
143,7.16,0.0013942121385218395
144,7.21,0.0014134616879233185
145,7.26,0.0011313709659192606
146,7.31,0.0012931983291939377
147,7.36,0.0011028026801482732
148,7.41,0.0009995700848195602
149,7.46,0.0010153462646637107
150,7.51,0.0009847608284772596
151,7.56,0.0009085471277622232
152,7.61,0.0009190719781725911
153,7.66,0.0006904651599459851
154,7.71,0.0008908219522368492
155,7.76,0.0008510813595772726
156,7.81,0.0006223716211129653
157,7.86,0.0009641009343191438
158,7.91,0.0006360727681849242
159,7.96,0.0006093614761751577
