,filename,mean_difference,dkl
0,0.01,,3.320070565813343
1,0.01,,3.8961306986856736
2,0.01,,4.867175746455341
3,0.01,,3.1061876146645693
4,0.01,,2.839631953956225
5,0.01,,4.874556624119909
6,0.01,,2.422995631465301
7,0.01,,5.03306487322158
8,0.01,,2.4269583773749566
9,0.01,,5.192292292714738
10,0.01,,3.2250598967706767
11,0.01,,3.60152944909567
12,0.01,,5.398258739706551
13,0.01,,2.781860639939265
14,0.01,,4.246172501912903
15,0.01,,3.524385397981927
16,0.01,,2.3770677001056666
17,0.01,,3.2270506183514884
18,0.01,,3.8501081472593355
19,0.01,,2.893788714592946
20,0.01,,3.537078805463667
21,0.01,,4.857929308785238
22,0.01,,5.547406119261346
23,0.01,,2.9396587472121625
24,0.01,,3.1592625945871458
25,0.01,,3.8316490100993668
26,0.01,,2.5776779164348023
27,0.01,,4.880799138277287
28,0.01,,5.331289012740717
29,0.01,,3.3577039488774916
30,0.01,,2.880917173566277
31,0.01,,3.173469429139884
32,0.01,,4.691341261098443
33,0.01,,5.588200417581051
34,0.01,,5.4063881075081275
35,0.01,,5.62449659731583
36,0.01,,3.122427443425681
37,0.01,,3.24508071888925
38,0.01,,3.350568347196587
39,0.01,,2.3897150633890547
40,0.01,,3.364418700246889
41,0.01,,2.715750844056544
42,0.01,,2.3963543976644255
43,0.01,,5.210451105830543
44,0.01,,3.915564010815392
45,0.01,,3.3417754686912393
46,0.01,,2.6505086708826258
47,0.01,,4.51221333573888
48,0.01,,2.7483506328415643
49,0.01,,5.307887438814616
50,0.01,,6.138522299344597
51,0.01,,3.8702126146780333
52,0.01,,3.8794661401726214
53,0.01,,2.6142869386555248
54,0.01,,4.546876542358915
55,0.01,,3.1328127372286976
56,0.01,,2.406660533599065
57,0.01,,3.4092457143018216
58,0.01,,2.9778637222319766
59,0.01,,3.1542764500759954
60,0.01,,3.5266138446728554
61,0.01,,4.0229810598433176
62,0.01,,2.989648080948737
63,0.01,,2.2457318461971547
64,0.01,,3.682769458631407
65,0.01,,2.58621850633615
66,0.01,,5.70545386863728
67,0.01,,3.149357025310961
68,0.01,,5.520158409816082
69,0.01,,2.905618462578918
70,0.01,,3.1142183448805185
71,0.01,,5.651185560127098
72,0.01,,3.0204862975756352
73,0.01,,4.991749436428479
74,0.01,,4.751109672488303
75,0.01,,2.8611762097959526
76,0.01,,5.520570026254757
77,0.01,,3.8954493712852623
78,0.01,,3.2932631553083755
79,0.01,,3.05903385072998
80,0.01,,4.926728846077041
81,0.01,,3.3499602421515533
82,0.01,,2.9314113382833646
83,0.01,,3.197094048695692
84,0.01,,5.44815022381547
85,0.01,,3.269267240627958
86,0.01,,2.472520591117519
87,0.01,,3.084147434183888
88,0.01,,5.910029584428067
89,0.01,,2.7464553981357342
90,0.01,,3.227407725619084
91,0.01,,3.754353806078095
92,0.01,,5.394509033716614
93,0.01,,5.38071726109637
94,0.01,,2.755892864692587
95,0.01,,5.518245607017355
96,0.01,,5.675041815160042
97,0.01,,3.994293174535548
98,0.01,,3.4759131112494397
99,0.01,,4.899746132722659
100,0.06,,1.7078324417671673
