,filename,mean_difference
0,0.01,3.4228062021049714
1,0.01,1.305441020527249
2,0.01,2.5608685626975216
3,0.01,1.4303264911598976
4,0.01,2.3987916872412463
5,0.01,2.097331200925392
6,0.01,2.255556333447013
7,0.01,1.8121423473739404
8,0.01,-2.4824929723820763
9,0.01,1.7519596711964385
10,0.01,3.5281496504891163
11,0.01,1.7977347717982637
12,0.01,0.18061077317757665
13,0.01,0.05031216426925006
14,0.01,-1.0852273863581972
15,0.01,3.408627949654337
16,0.01,1.6364563591958274
17,0.01,0.7331850279456276
18,0.01,0.4447880514360098
19,0.01,3.056855744844261
20,0.01,3.761731645691222
21,0.01,0.5103184707867799
22,0.01,-0.009619935826607154
23,0.01,-1.2702883603399484
24,0.01,-2.8626886351134715
25,0.01,3.6946170981800086
26,0.01,1.0332886640678658
27,0.01,1.8826316518862558
28,0.01,3.667772123792848
29,0.01,0.7943574158290485
30,0.01,0.04761463912039318
31,0.01,1.0397357896210886
32,0.01,0.03322457575557869
33,0.01,2.857136970985781
34,0.01,2.2490419296931847
35,0.01,2.5137237160991828
36,0.01,2.400551129809773
37,0.01,1.071612023099604
38,0.01,-0.5772201511130907
39,0.01,1.668257857008586
40,0.01,2.4768000311889486
41,0.01,0.9283694928798276
42,0.01,2.012916851786571
43,0.01,3.829858346929924
44,0.01,2.9706383962176286
45,0.01,2.141810090580194
46,0.01,1.9677647498672264
47,0.01,0.4888510913449099
48,0.01,1.9241047311185824
49,0.01,0.6872685540507433
50,0.01,0.2427293570245548
51,0.01,1.4415174959149524
52,0.01,1.7735742069758214
53,0.01,-0.8106614390519443
54,0.01,2.3187653988077708
55,0.01,2.5578455522878745
56,0.01,4.206102176742939
57,0.01,1.3584074562856203
58,0.01,0.8387350673320948
59,0.01,2.8099569383501537
60,0.01,2.9803344005565067
61,0.01,3.0757438121660923
62,0.01,3.986195416103308
63,0.01,3.3242368636667563
64,0.01,4.56686734960778
65,0.01,0.8052986754102583
66,0.01,-0.009272644709082796
67,0.01,1.8117458517014384
68,0.01,1.4000976387624862
69,0.01,-0.20131298545995666
70,0.01,-0.5097769384127033
71,0.01,2.6919620388839687
72,0.01,2.4566216672846624
73,0.01,1.7858570380908203
74,0.01,3.0476657923518258
75,0.01,0.6807501651835361
76,0.01,2.7712094134412366
77,0.01,3.4999396039656587
78,0.01,0.4662232188139689
79,0.01,0.7546936937179086
80,0.01,0.5110003574576508
81,0.01,0.6603825909946998
82,0.01,3.918055829083761
83,0.01,5.5171306559807265
84,0.01,1.5318185877428114
85,0.01,2.262690006683735
86,0.01,-1.4835741725759732
87,0.01,1.0851745474772334
88,0.01,1.178206319100018
89,0.01,1.939609735944086
90,0.01,0.030421240857482726
91,0.01,2.893823217517433
92,0.01,1.2677101900362413
93,0.01,0.8036747582790768
94,0.01,-0.031419364235698966
95,0.01,-1.394339015326329
96,0.01,3.0098195611981327
97,0.01,2.70827883968643
98,0.01,1.3570712467244714
99,0.01,1.816463803844376
100,0.06,-0.2229783485149117
101,0.06,-0.4508015290232492
102,0.06,-0.08802016974044154
103,0.06,0.2986649007831297
104,0.06,-0.11266911063777516
105,0.06,0.00708523887081481
106,0.06,-0.15056795619001914
107,0.06,-0.02160748662314796
108,0.06,-0.04242162216849096
109,0.06,0.1801936337913098
110,0.06,-0.15586929194358148
111,0.06,0.2268531638116052
112,0.06,-0.3706172366311921
113,0.06,-0.09290651023004826
114,0.06,-0.4834208756487979
115,0.06,-0.28298325814020303
116,0.06,-0.1556539189223362
117,0.06,-0.14357786209196266
118,0.06,0.2801566866597987
119,0.06,-0.08204567777481353
120,0.06,-0.5878284253285124
121,0.06,0.19564566426890612
122,0.06,-0.1388304903201441
123,0.06,-0.17481135409245813
124,0.06,0.10541490442164717
125,0.06,0.2868861494914179
126,0.06,-0.07825015868204849
127,0.06,-0.24069725374396445
128,0.06,0.037299856284737296
129,0.06,0.1592745102588331
130,0.06,-0.011470912151819996
131,0.06,0.3218326869987799
132,0.06,0.1628590447924758
133,0.06,-0.049400163746346384
134,0.06,0.1832564176707416
135,0.06,0.3149839287691325
136,0.06,0.1301484516086734
137,0.06,0.021649930199644084
138,0.06,0.16988542509331486
139,0.06,-0.16957021784276707
140,0.06,-0.028412762830303112
141,0.06,-0.15497932992562732
142,0.06,-0.34578986213711754
143,0.06,0.4369534310721558
144,0.06,-0.19658892994881635
145,0.06,-0.2662385372663701
146,0.06,0.3037403927234505
147,0.06,0.6013384802955077
148,0.06,0.02463238601304544
149,0.06,-0.8044888590386892
150,0.06,-0.27842726380053584
151,0.06,-0.024051008828924445
152,0.06,-0.08601854638023466
153,0.06,0.6584594215639216
154,0.06,0.06438719621391317
155,0.06,0.10465359137917192
156,0.06,0.21447449090819934
157,0.06,0.3804413411402158
158,0.06,0.1312895644535408
159,0.06,-0.21873929348115584
160,0.06,0.15864740597558544
161,0.06,-0.18478904808453528
