,filename,mean_difference
0,0.1,0.2874890163680415
1,0.2,0.31062070726279006
2,0.3,0.28906707093757034
3,0.4,0.2989968341503266
4,0.5,0.29642812570430466
5,0.6,0.2941047371534821
6,0.7,0.29522026425512726
7,0.8,0.29722803625760646
8,0.9,0.3045554006085194
9,1.0,0.2995051872041923
10,1.1,0.2988515008733377
11,1.2,0.2894893016114492
12,1.3,0.2998559168638721
13,1.4,0.28264587559161597
14,1.5,0.2846069381057019
15,1.6,0.29389334291187746
16,1.7,0.288961400580347
17,1.8,0.28579858293892263
18,1.9,0.2886987794399368
19,2.0,0.2913305900664863
20,2.1,0.3010362653203043
21,2.2,0.2837398509691233
22,2.3,0.2935907719649163
23,2.4,0.28411815415821523
24,2.5,0.2970793810100667
25,2.6,0.2771789814345276
26,2.7,0.28921874295695266
27,2.8,0.27836515382014887
28,2.9,0.2764083007005485
29,3.0,0.27866545526256503
30,3.1,0.27446759728795717
31,3.2,0.27541349494778744
32,3.3,0.2574678977913004
33,3.4,0.27097543385170164
34,3.5,0.26923563218390795
35,3.6,0.2738227104060014
36,3.7,0.26933846067162487
37,3.8,0.26742598294106934
38,3.9,0.26744229866276015
39,4.0,0.27320921606190374
40,4.1,0.26817759278040715
41,4.2,0.26334098677785284
42,4.3,0.2598352624574734
43,4.4,0.28606928714972585
44,4.5,0.2703659097738713
45,4.6,0.2680991966230936
46,4.7,0.2855207347306742
47,4.8,0.2743719882589051
48,4.9,0.28857154796784606
49,5.0,0.27561229501379114
50,5.1,0.27465508387262955
51,5.2,0.2745064138682292
52,5.3,0.2823469794047887
53,5.4,0.2753436939910064
54,5.5,0.2737935166403725
55,5.6,0.2826556446333322
56,5.7,0.2827293068568423
57,5.8,0.2869487735707312
58,5.9,0.2907838388228856
59,6.0,0.2959975946317222
60,6.1,0.28674970352125545
61,6.2,0.2846635583352114
62,6.3,0.28861758266525006
63,6.4,0.301940870601114
64,6.5,0.30281661917640607
65,6.6,0.29807392784700093
66,6.7,0.298971941841871
67,6.8,0.30945665775888903
68,6.9,0.3067360319606771
