Not Hispanic - White alone,Not Hispanic - Black or African American alone,Not Hispanic - American Indian and Alaska Native alone,Not Hispanic - Asian alone,Not Hispanic - Native Hawaiian and Other Pacific Islander alone,Not Hispanic - Some Other Race alone,Not Hispanic - Two races including Some other race,"Not Hispanic - Two races excluding Some other race, and three or more races",Hispanic - White alone,Hispanic - Black or African American alone,Hispanic - American Indian and Alaska Native alone,Hispanic - Asian alone,Hispanic - Native Hawaiian and Other Pacific Islander alone,Hispanic - Some Other Race alone,Hispanic - Two races including Some other race,"Hispanic - Two races excluding Some other race, and three or more races"
0.897329761,0.987551047,0.469089706,0.991941577,0.836476177,0.114218295,0.279341549,0.887168887,0.102670239,0.012448953,0.530910294,0.008058423,0.163523823,0.885781705,0.720658451,0.112831113
