,filename,mean_difference
0,0.01,0.09822122152560557
1,0.060000000000000005,0.18547594763668399
2,0.11,0.2491057655511551
3,0.16000000000000003,0.30774458014938677
4,0.21000000000000002,0.3707543732544456
5,0.26,0.4366031952225081
6,0.31000000000000005,0.49682150227420574
7,0.36000000000000004,0.5656107267105017
8,0.41000000000000003,0.5702684554393038
9,0.46,0.5586015251487457
10,0.51,0.5568125405425489
11,0.56,0.5493195728368117
12,0.6100000000000001,0.5353844522352843
13,0.66,0.54008730816152
14,0.7100000000000001,0.5328538034954711
15,0.76,0.52974650456245
16,0.81,0.5232610269186129
17,0.8600000000000001,0.5224978929835097
18,0.91,0.5273668604674636
19,0.9600000000000001,0.5192537714196618
