,filename,dkl
0,0.01,0.011068791145121442
1,0.06,0.08771744436225047
2,0.11,0.20447398626045452
3,0.16,0.3997091754130111
4,0.21,0.7631159545040076
5,0.26,1.1224874319035312
6,0.31,1.1264232737856195
7,0.36,1.1028095545412469
8,0.41,1.1165905433447287
9,0.46,1.1632785538378188
10,0.51,1.1390270636811346
11,0.56,1.1459080977578227
12,0.61,1.183216822038223
13,0.66,1.2101596584998358
14,0.71,1.2174584344364425
15,0.76,1.256421100336962
16,0.81,1.279725453583007
17,0.86,1.3976277038184963
18,0.91,1.4755332663805558
19,0.96,1.423195977672274
