,filename,dkl
0,0.01,0.0017086917159293683
1,0.06,0.014865580567451197
2,0.11,0.029805880204663997
3,0.16,0.056662592732928584
4,0.21,0.10417531705544454
5,0.26,0.13080676815486916
6,0.31,0.14063445310543882
7,0.36,0.14067041349304077
8,0.41,0.1485552130715804
9,0.46,0.15878685390329847
10,0.51,0.16638842099027953
11,0.56,0.18252129454568164
12,0.61,0.1923655543301412
13,0.66,0.2052313885725689
14,0.71,0.22423569682705669
15,0.76,0.24130185235324472
16,0.81,0.2550695162864004
17,0.86,0.27719867004848775
18,0.91,0.3036194731094569
19,0.96,0.32739030091436877
