,filename,mean_difference
0,0.01,0.016299153484454276
1,0.060000000000000005,0.01793235926021801
2,0.11,0.028213813167208335
3,0.16000000000000003,0.03447325337097787
4,0.21000000000000002,0.030311138191709257
5,0.26,0.04160539172851594
6,0.31000000000000005,0.02332490798386497
7,0.36000000000000004,0.05785932827923976
8,0.41000000000000003,0.04103076570879575
9,0.46,0.06659416704580332
10,0.51,0.017848789538763635
11,0.56,0.06803576127430438
12,0.6100000000000001,0.028821429334675637
13,0.66,0.021356838839358464
14,0.7100000000000001,0.005416531406731592
15,0.76,0.025414335882535687
16,0.81,0.0114291636476574
17,0.8600000000000001,-0.012338991924601122
18,0.91,-0.01249187513533356
19,0.9600000000000001,0.02521279167471127
