,filename,dkl
0,0.01,0.0017543704581263564
1,0.06,0.015293325821072047
2,0.11,0.03227520760970061
3,0.16,0.06765523572399447
4,0.21,0.11686305340036617
5,0.26,0.1694353105210757
6,0.31,0.17046649900051203
7,0.36,0.17178013397904324
8,0.41,0.17979774314169955
9,0.46,0.18862875600751758
10,0.51,0.19604113009184077
11,0.56,0.2086768061520109
12,0.61,0.22201208738532913
13,0.66,0.23700251731708005
14,0.71,0.25322565075185915
15,0.76,0.26792025538403047
16,0.81,0.29114026121799097
17,0.86,0.3157382599382885
18,0.91,0.34661172203954166
19,0.96,0.3870787602962975
