,filename,mean_difference
0,0.01,0.2878548534798535
1,0.060000000000000005,0.6503267813535671
2,0.11,0.6596982382696669
3,0.16000000000000003,0.64856968428397
4,0.21000000000000002,0.6707232251875112
5,0.26,0.6395146520146521
6,0.31000000000000005,0.6407116692830978
7,0.36000000000000004,0.6623004971219258
8,0.41000000000000003,0.6688721001221002
9,0.46,0.6572649572649575
10,0.51,0.6689178876678876
11,0.56,0.6404265873015873
12,0.6100000000000001,0.6634424603174603
13,0.66,0.6555803571428572
14,0.7100000000000001,0.6657490079365082
15,0.76,0.6564732142857144
16,0.81,0.6686755952380953
17,0.8600000000000001,0.6410218253968255
18,0.91,0.6648809523809524
19,0.9600000000000001,0.6500992063492065
