,filename,dkl
0,0.01,0.06441453084376483
1,0.06,2.100387483317759
2,0.11,2.040108810080031
3,0.16,1.9902269547582019
4,0.21,2.0303665638425348
5,0.26,1.8876038864557267
6,0.31,1.736471689798435
7,0.36,1.8632701084122207
8,0.41,1.9129941742443466
9,0.46,1.8679213310850071
10,0.51,1.8937540517900577
11,0.56,1.849513409999454
12,0.61,1.812244903978731
13,0.66,1.7228325105125324
14,0.71,1.882365855571538
15,0.76,1.773218650677127
16,0.81,1.8308262460682494
17,0.86,1.7530805019355504
18,0.91,1.7781185926523717
19,0.96,1.7351748018213968
