,filename,mean_difference
0,0.01,0.1542214986659431
1,0.060000000000000005,0.2650952211368877
2,0.11,0.34993115493005267
3,0.16000000000000003,0.4134336979321546
4,0.21000000000000002,0.48780278983541764
5,0.26,0.5639686174430443
6,0.31000000000000005,0.625376667881077
7,0.36000000000000004,0.5953977795181497
8,0.41000000000000003,0.6041986248776373
9,0.46,0.5954984916040912
10,0.51,0.6098362930671134
11,0.56,0.6108964176215058
12,0.6100000000000001,0.616470426700806
13,0.66,0.6210723976200169
14,0.7100000000000001,0.6221217641444715
15,0.76,0.630764385036872
16,0.81,0.6439973658029214
17,0.8600000000000001,0.6225554215038344
18,0.91,0.639803170080948
19,0.9600000000000001,0.632073778421077
