,filename,mean_difference,dkl
0,0.01,,3.985325244000641
1,0.01,,4.741009770378856
2,0.01,,4.644146436306435
3,0.01,,7.162203291595826
4,0.01,,4.812482747414367
5,0.01,,5.312227052116337
6,0.01,,6.606269620481116
7,0.01,,4.705605695937822
8,0.01,,6.088121393686049
9,0.01,,3.3482877947041234
10,0.01,,5.852617930391295
11,0.01,,3.753944862952914
12,0.01,,5.813207722927749
13,0.01,,5.501677997712068
14,0.01,,6.953555349791952
15,0.01,,4.162800150491943
16,0.01,,5.053819995429122
17,0.01,,5.61376400227736
18,0.01,,5.683880698476422
19,0.01,,7.183628588414163
20,0.01,,5.09485847568809
21,0.01,,4.241453957333038
22,0.01,,4.785144823290012
23,0.01,,3.326148101625068
24,0.01,,6.104786713401629
25,0.01,,2.297492736362074
26,0.01,,5.069216809972432
27,0.01,,5.934483476149514
28,0.01,,5.2964434979955595
29,0.01,,2.8061926628022844
30,0.01,,5.712506965929798
31,0.01,,7.519857687638089
32,0.01,,6.038604492940148
33,0.01,,7.2702302947982504
34,0.01,,7.36857582511756
35,0.01,,2.7079358359822954
36,0.01,,5.671519150106838
37,0.01,,7.820429698788969
38,0.01,,5.187413313465591
39,0.01,,5.1363083822972
40,0.01,,3.7771474509216394
41,0.01,,5.169192967409605
42,0.01,,3.225922138268935
43,0.01,,6.697092931787832
44,0.01,,6.938549628359294
45,0.01,,5.346106983281254
46,0.01,,6.273613626352563
47,0.01,,6.8574274679131575
48,0.01,,5.635836843429007
49,0.01,,4.502021548226365
50,0.01,,7.086064891520191
51,0.01,,5.967545599169011
52,0.01,,5.413324100194118
53,0.01,,4.576543919647875
54,0.01,,5.329690669794666
55,0.01,,3.043422086498592
56,0.01,,5.334455493915034
57,0.01,,7.2640858079364845
58,0.01,,3.753345359271248
59,0.01,,6.315463723911756
60,0.01,,5.103088801702824
61,0.01,,7.583469995122355
62,0.01,,5.412589113917043
63,0.01,,4.544846689648312
64,0.01,,7.316247361678793
65,0.01,,6.224510546235818
