,filename,mean_difference
0,0.01,0.28169727049235527
1,0.060000000000000005,0.6584855105408496
2,0.11,0.6224308782919107
3,0.16000000000000003,0.5976243236568557
4,0.21000000000000002,0.5829623689409756
5,0.26,0.5646615758514627
6,0.31000000000000005,0.5589080846860193
7,0.36000000000000004,0.5596428010147954
8,0.41000000000000003,0.5613956102242876
9,0.46,0.5356318897195842
10,0.51,0.5448763218158549
11,0.56,0.5430109618104669
12,0.6100000000000001,0.5299416548797734
13,0.66,0.5333142778563572
14,0.7100000000000001,0.5342641049819267
15,0.76,0.525257543611504
16,0.81,0.5131364922206507
17,0.8600000000000001,0.5100237702341663
18,0.91,0.5108747839069624
19,0.9600000000000001,0.5122269369794122
