,filename,mean_difference
0,0.01,0.23510802469135803
1,0.060000000000000005,0.41179012345679006
2,0.11,0.5206404320987655
3,0.16000000000000003,0.6106591710758377
4,0.21000000000000002,0.6035725787899701
5,0.26,0.5977800782148607
6,0.31000000000000005,0.590956981826547
7,0.36000000000000004,0.6189210950080514
8,0.41000000000000003,0.6137336093857831
9,0.46,0.6156107660455487
10,0.51,0.604623878536922
11,0.56,0.602176527176527
12,0.6100000000000001,0.6076695526695528
13,0.66,0.6062770562770562
14,0.7100000000000001,0.6155266955266954
15,0.76,0.6007744107744106
16,0.81,0.6113275613275612
17,0.8600000000000001,0.5973977873977873
18,0.91,0.6080086580086579
19,0.9600000000000001,0.5982683982683982
