,filename,dkl
0,0.01,4.723939031563706
1,0.06,4.15095810977474
2,0.11,3.715632749781824
3,0.16,3.4177881338071217
4,0.21,3.145361191635065
5,0.26,2.926213197276793
6,0.31,2.657915398596702
7,0.36,2.52218388519777
8,0.41,2.34205232030007
9,0.46,2.1397523934918636
10,0.51,2.076071534602331
11,0.56,1.9569913773006533
12,0.61,1.8655405188616174
13,0.66,1.7595703623440124
14,0.71,1.7230999787742536
15,0.76,1.542298686156156
16,0.81,1.4924079908412902
17,0.86,1.4671504824218815
18,0.91,1.3321424409014901
19,0.96,1.3500340750897308
20,1.01,1.2610733746461118
21,1.06,1.2003168149226857
22,1.11,1.1671257230974028
23,1.16,1.1396733499999767
24,1.21,1.082964448303618
25,1.26,1.0509856351662241
26,1.31,0.9637266389537321
27,1.36,0.9194525003024141
28,1.41,0.8933289373654479
29,1.46,0.8567103403520488
30,1.51,0.8103980648504304
31,1.56,0.7727635815467884
32,1.61,0.7458599130440553
33,1.66,0.7088910548881021
34,1.71,0.7039873052233101
35,1.76,0.6971810029701514
36,1.81,0.6573210749991499
37,1.86,0.6177637919615951
38,1.91,0.606308167588179
39,1.96,0.5850781104310745
40,2.01,0.5528050510871387
41,2.06,0.5141563274797063
42,2.11,0.5114043146267455
43,2.16,0.0
44,2.21,0.4619678159476365
45,2.26,0.4258573327888175
46,2.31,0.4458026050582461
47,2.36,0.4066063988998901
48,2.41,0.4112088516192059
49,2.46,0.38433703827938714
50,2.51,0.37455709580006347
51,2.56,0.34406030177040475
52,2.61,0.3233368292004652
53,2.66,0.3115384293585829
54,2.71,0.3095126234820977
55,2.76,0.29107726208296425
56,2.81,0.2917859627764166
57,2.86,0.28548223593117433
58,2.91,0.266855903995475
59,2.96,0.23225671108854518
60,3.01,0.22694356394609305
61,3.06,0.2253883198526597
62,3.11,0.21197290093337812
63,3.16,0.20990255276392766
64,3.21,0.18762677121641438
65,3.26,0.19210061130469802
66,3.31,0.1732320963881844
67,3.36,0.16572460608515363
68,3.41,0.16175668378579425
69,3.46,0.15501951565022506
70,3.51,0.15988656234098975
71,3.56,0.14699461198314953
72,3.61,0.14160443445209914
73,3.66,0.12226609635079733
74,3.71,0.13219409506365945
75,3.76,0.11545298806755495
76,3.81,0.12266938724714983
77,3.86,0.10786827476568503
78,3.91,0.10440303006594005
79,3.96,0.10696767055096223
80,4.01,0.0843864064261861
81,4.06,0.10347172641995217
82,4.11,0.07972797765500998
83,4.16,0.07847837837315312
84,4.21,0.08530433969338093
85,4.26,0.07158564706684703
86,4.31,0.06890044009769032
87,4.36,0.0671893148596691
88,4.41,0.06548310264359933
89,4.46,0.05929766154187027
90,4.51,0.057728263624917606
91,4.56,0.06227036295111704
92,4.61,0.04548335431655562
93,4.66,0.05375976350614687
94,4.71,0.049628898036476264
95,4.76,0.046911353481194844
96,4.81,0.04370297618662899
97,4.86,0.04018977173573046
98,4.91,0.04352514137934205
99,4.96,0.03687581596534169
100,5.01,0.03316173500762199
101,5.06,0.03434007365605015
102,5.11,0.038126489084056664
103,5.16,0.02843923768746879
104,5.21,0.026497455659527637
105,5.26,0.026967014675735892
106,5.31,0.027296699013159162
107,5.36,0.026396315595016793
108,5.41,0.018816774246021743
109,5.46,0.019444409919020786
110,5.51,0.022145185484413448
111,5.56,0.02206954878454684
112,5.61,0.015816767768857102
113,5.66,0.01721601401245352
114,5.71,0.0194712177088066
115,5.76,0.020148982578138585
116,5.81,0.014928519702741545
117,5.86,0.018302795987435644
118,5.91,0.012618140475136243
119,5.96,0.012624183155911035
120,6.01,0.01985723575509721
121,6.06,0.011706300133237797
122,6.11,0.011680295170130838
123,6.16,0.01647030467799065
124,6.21,0.00992374055142767
125,6.26,0.012622265225822209
126,6.31,0.01194230807200509
127,6.36,0.010352767013663538
128,6.41,0.009936715794717143
129,6.46,0.006870203883760373
130,6.51,0.00851194909715546
131,6.56,0.008741329120666354
132,6.61,0.00627283789380273
133,6.66,0.008929957224629526
134,6.71,0.0067783168058234726
135,6.76,0.007803476693126045
136,6.81,0.006328576020897386
137,6.86,0.004748611881276333
138,6.91,0.0056964018119527475
139,6.96,0.003983008182567819
140,7.01,0.004399786756538343
141,7.06,0.004714352675659501
142,7.11,0.006431313485631244
143,7.16,0.0049411013592719506
144,7.21,0.002425491832324185
145,7.26,0.003341635683549512
146,7.31,0.003350618630853937
147,7.36,0.003273547233698489
148,7.41,0.005482922770227791
149,7.46,0.0014907775116220223
150,7.51,0.0033408622353363615
151,7.56,0.0013884677650582644
152,7.61,0.0015904678012094353
153,7.66,0.0017096423651195756
154,7.71,0.0033145872730261155
155,7.76,0.0032617401244747564
156,7.81,0.001997340455742361
157,7.86,0.002249906991131284
158,7.91,0.0018872494337847092
159,7.96,0.0011297642427084194
160,8.01,0.0010484719076581718
161,8.06,0.001132901001022958
162,8.11,0.0016106237534022855
163,8.16,0.0020097767865792813
164,8.21,0.0014678606707214407
165,8.26,0.0015491530057716882
166,8.31,0.0019383851046939498
167,8.36,0.0008459698679959327
168,8.41,0.001073669718248438
169,8.46,0.00205433511587581
170,8.51,0.0010484719076581718
171,8.56,0.0016779311115003306
172,8.61,0.0008387775261265375
173,8.66,0.00048358212654178235
174,8.71,0.00020969438153163437
175,8.76,0.0006290831445949031
176,8.81,0.001054722660592242
177,8.86,0.0003506946489329204
178,8.91,0.001170999260452744
179,8.96,0.00041938876306326874
180,9.01,0.00041938876306326874
181,9.06,0.0011297642427084194
182,9.11,0.00041938876306326874
183,9.16,0.0002400224151162773
184,9.21,0.00020969438153163437
