,filename,mean_difference,dkl
0,0.01,,5.344354729725244
1,0.01,,5.294939957593968
2,0.01,,2.4401904238329135
3,0.01,,5.517023720545355
4,0.01,,5.581585640656094
5,0.01,,4.268574657316872
6,0.01,,5.003449768105215
7,0.01,,6.201355865231581
8,0.01,,3.900898866961417
9,0.01,,4.138160966650982
10,0.01,,3.5070098024064884
11,0.01,,4.361510743743926
12,0.01,,4.669256496725108
13,0.01,,6.467047509207914
14,0.01,,3.916617502285644
15,0.01,,4.37991953251801
16,0.01,,3.826680015355313
17,0.01,,3.8522037322946736
18,0.01,,5.543973071247647
19,0.01,,4.764867536974239
20,0.01,,3.9769387928395195
21,0.01,,4.489514665295201
22,0.01,,3.723671453365181
23,0.01,,5.137899478823862
24,0.01,,4.736124436567207
25,0.01,,3.1096019940009882
26,0.01,,5.409126250758826
27,0.01,,4.153495795717316
28,0.01,,3.4170537364891866
29,0.01,,5.090251228593937
30,0.01,,4.451944629976066
31,0.01,,5.242808809548362
32,0.01,,4.711709340353851
33,0.01,,4.891718216610623
34,0.01,,4.491211837409361
35,0.01,,4.238280341945108
36,0.01,,5.1621606324730145
37,0.01,,3.697330790599187
38,0.01,,5.692160994207994
39,0.01,,4.465491131082463
40,0.01,,4.9763478654437545
41,0.01,,3.8697811950448506
42,0.01,,5.371739589646934
43,0.01,,6.104660738149742
44,0.01,,3.9542869327928196
45,0.01,,5.188826751415245
46,0.01,,6.2800768267180915
47,0.01,,3.9408123673541966
48,0.01,,5.340294483901068
49,0.01,,4.979822660411453
50,0.01,,3.173690118843435
51,0.01,,5.204155492300707
52,0.01,,3.7510180325576963
53,0.01,,5.607195229932269
54,0.01,,5.007891543326302
55,0.01,,4.86149571655289
56,0.01,,6.490982262325933
57,0.01,,5.085941966049636
58,0.01,,5.710785790650746
59,0.01,,4.794637786409045
60,0.01,,3.8202144574858177
61,0.01,,5.696500373082417
62,0.01,,5.59597706777098
63,0.01,,3.9911563077915573
64,0.01,,4.371856049162171
65,0.01,,4.369644186301219
66,0.01,,3.787121701754503
67,0.01,,5.285729274464348
68,0.01,,5.889354494604527
69,0.01,,5.761329963717853
70,0.01,,6.088935082260952
71,0.01,,4.184979057111573
72,0.01,,4.933641410958501
73,0.01,,5.330545447922241
74,0.01,,5.588648217893346
75,0.01,,3.7606515683039476
76,0.01,,3.9692972894765832
77,0.01,,3.4391502355243744
78,0.01,,5.81623555178084
79,0.01,,4.425857661507158
80,0.01,,5.261597936432292
81,0.01,,4.507120538184233
82,0.01,,3.6078306884193405
83,0.01,,5.220599596276063
84,0.01,,4.307437875761009
85,0.01,,3.813907975611757
86,0.01,,4.810029843696975
87,0.01,,6.574977194542799
88,0.01,,4.4704253356262535
89,0.01,,4.497643552823782
90,0.01,,3.924201627032782
91,0.01,,5.502514751250966
92,0.01,,5.489114247324202
93,0.01,,4.810697879691247
94,0.01,,2.960760024401109
95,0.01,,5.097102722556588
96,0.01,,5.63475616904195
97,0.01,,4.481386279175481
98,0.01,,4.011842703119768
99,0.01,,4.34057237066448
100,0.06,,4.468472633966017
101,0.06,,4.920586364938423
102,0.06,,2.8289860728500265
103,0.06,,5.252733666158446
104,0.06,,2.165978502945952
105,0.06,,4.284510538475922
106,0.06,,3.1992170275047953
107,0.06,,4.182183666338477
108,0.06,,4.571948801109587
109,0.06,,4.093955606590867
110,0.06,,5.244145468417239
111,0.06,,4.063218598943531
112,0.06,,5.207224171814076
113,0.06,,3.5340713560234973
114,0.06,,4.190370968504965
115,0.06,,3.6465667061296583
116,0.06,,3.4984637939575616
117,0.06,,3.427988665976266
118,0.06,,6.741983941187565
119,0.06,,4.278266658940273
120,0.06,,4.526097787257432
121,0.06,,4.571271075811547
122,0.06,,3.9302178500870664
123,0.06,,5.171643595533392
124,0.06,,3.2872904081618874
125,0.06,,2.481135654919952
126,0.06,,3.2257994559993977
127,0.06,,3.0419746164932735
128,0.06,,3.2656903062858387
129,0.06,,4.978740863893857
130,0.06,,3.6574516953849394
131,0.06,,5.336343636705796
132,0.06,,4.801800984579345
133,0.06,,2.006695925378589
134,0.06,,4.079362715092931
135,0.06,,3.971606721926185
136,0.06,,3.6161322772372784
137,0.06,,4.842830544564506
138,0.06,,2.646771677493415
139,0.06,,5.58371379012895
140,0.06,,4.218726878096558
141,0.06,,3.710315469278183
142,0.06,,5.920414446042516
143,0.06,,4.866114694446188
144,0.06,,4.180248843406244
145,0.06,,5.694295180919644
146,0.06,,5.313166862928016
147,0.06,,3.5213606710639804
148,0.06,,4.274034889948679
149,0.06,,4.302477541888591
150,0.06,,3.4805248945122873
151,0.06,,3.900104569569643
152,0.06,,4.316980747400221
153,0.06,,4.397453490005355
154,0.06,,4.790912661109449
155,0.06,,2.563527561597467
156,0.06,,4.344271014306619
157,0.06,,2.9742535679996416
158,0.06,,3.7921264517143065
159,0.06,,5.179783063206432
160,0.06,,5.271388982493497
161,0.06,,4.369646724995104
162,0.06,,3.812887303603742
163,0.06,,4.308871377160591
164,0.06,,3.7227014300929335
165,0.06,,4.95921848231126
166,0.06,,5.72972208479871
167,0.06,,5.442135744476085
168,0.06,,3.0552865377114333
169,0.06,,4.585851990056438
170,0.06,,4.832018205551901
171,0.06,,4.932367509461012
172,0.06,,3.099873291004294
173,0.06,,3.9809199982087358
174,0.06,,4.97953351044378
175,0.06,,2.7974064277507185
176,0.06,,5.7225542743137945
177,0.06,,2.9206839205093256
178,0.06,,4.390048707742554
179,0.06,,3.453118557532093
180,0.06,,3.11055224439717
181,0.06,,5.014144923714232
182,0.06,,3.426467546067553
183,0.06,,3.587717260142427
184,0.06,,4.534525468304815
185,0.06,,3.792224082927584
186,0.06,,4.25112581109164
187,0.06,,4.970745698975046
188,0.06,,3.7380736040371065
189,0.06,,3.275983983110022
190,0.06,,4.535718910875399
191,0.06,,2.9400227180346317
192,0.06,,4.100221799331078
193,0.06,,4.171136402881866
194,0.06,,3.2974892361822485
195,0.06,,4.360916313107153
196,0.06,,5.555153785709486
197,0.06,,3.490525168570025
198,0.06,,3.8503170240455873
199,0.06,,4.1619756426023224
200,0.11,,3.0083060987553667
201,0.11,,3.804505306419796
202,0.11,,4.423972746566737
203,0.11,,2.763074059168171
204,0.11,,3.3399071306094266
205,0.11,,2.8964810400769183
206,0.11,,4.6050501874628935
207,0.11,,3.756275475726257
208,0.11,,4.493532168179878
209,0.11,,3.869662287738263
210,0.11,,3.016698802263065
211,0.11,,5.226620175322358
212,0.11,,3.3877357967108286
213,0.11,,2.93955977151938
214,0.11,,4.226973377549143
215,0.11,,3.2905258047315735
216,0.11,,3.650318773192833
217,0.11,,4.9105851478291855
218,0.11,,4.499398182503724
219,0.11,,4.612047479195738
220,0.11,,3.3719783052141943
221,0.11,,2.8671118187609657
222,0.11,,3.3408909979746424
223,0.11,,4.104327329341386
224,0.11,,4.79309466551512
225,0.11,,3.2018317368033364
226,0.11,,3.326155832375339
227,0.11,,3.4645012075350987
228,0.11,,2.3389375051740666
229,0.11,,2.799224505035363
230,0.11,,2.9766348043502058
231,0.11,,4.463371337531854
232,0.11,,4.012217651549148
233,0.11,,2.777841938676741
234,0.11,,2.4732155409734435
235,0.11,,4.763888016281984
236,0.11,,4.036203161862138
237,0.11,,3.8746409202234084
238,0.11,,3.910228714478454
239,0.11,,3.768689195715745
240,0.11,,3.634296661040224
241,0.11,,3.330800548050629
242,0.11,,5.332138829326213
243,0.11,,4.198938621577652
244,0.11,,2.4439807833072953
245,0.11,,3.8613245891831363
246,0.11,,4.3999259184993385
247,0.11,,3.495681621504484
248,0.11,,3.4061554688371376
249,0.11,,3.204413470125962
250,0.11,,2.6472324190893275
251,0.11,,5.146376880678393
252,0.11,,3.5582712631036344
253,0.11,,4.000440783316819
254,0.11,,4.145084714244139
255,0.11,,2.969804264077791
256,0.11,,6.16100667395699
257,0.11,,4.601780266027767
258,0.11,,4.180239040697377
259,0.11,,5.206813525494043
260,0.11,,6.572913555083241
261,0.11,,5.957646011945865
262,0.11,,3.4357737983191536
263,0.11,,2.5248595028738356
264,0.11,,3.5857906366821175
265,0.11,,3.910104171397382
266,0.11,,4.082488563155708
267,0.11,,2.3603167199471273
268,0.11,,2.948014220489051
269,0.11,,2.8947486679669363
270,0.11,,1.977934208769762
271,0.11,,3.4787458147038217
272,0.11,,3.4385897565902326
273,0.11,,2.699785655477482
274,0.11,,3.2695248291885535
275,0.11,,2.8041133959408717
276,0.11,,3.3460961078067992
277,0.11,,3.9505654001317962
278,0.11,,4.2953592660255735
279,0.11,,2.7946399453784196
280,0.11,,3.2112751956845837
281,0.11,,2.348011770978474
282,0.11,,4.6703568651365925
283,0.11,,4.677738279018605
284,0.11,,3.4699089476158056
285,0.11,,4.136978129372823
286,0.11,,4.840967366911985
287,0.11,,3.3524872073138194
288,0.11,,3.488927251601497
289,0.11,,4.7386335792644045
290,0.11,,2.3817068682192852
291,0.11,,2.7517617418294473
292,0.11,,3.863870473600568
293,0.11,,3.0187851958630008
294,0.11,,2.3124708276013113
295,0.11,,4.438679084844443
296,0.11,,4.341714650785401
297,0.11,,2.3902228672134855
298,0.11,,5.538230846511787
