,filename,mean_difference
0,0.0,0.2018925518925519
1,0.5,0.27994912494912494
2,1.0,0.23791208791208796
3,1.5,0.17286324786324786
4,2.0,0.21950549450549453
5,2.5,0.09230769230769231
6,3.0,0.07649572649572649
7,3.5,0.06923076923076922
8,4.0,0.06153846153846154
9,4.5,0.0038461538461538464
10,5.0,0.0
11,5.5,0.0
12,6.0,0.007692307692307693
13,6.5,0.0
14,7.0,0.0
15,7.5,0.0
16,8.0,0.0
17,8.5,0.0
18,9.0,0.0
19,9.5,0.0
