,filename,mean_difference,dkl
0,0.01,,3.091845117562513
1,0.01,,2.659068903352381
2,0.01,,5.684097103878833
3,0.01,,3.78565415587695
4,0.01,,6.679064477532945
5,0.01,,3.563836663232537
6,0.01,,3.8241200405498827
7,0.01,,4.440274783105173
8,0.01,,3.9626158646282112
9,0.01,,6.803268616051666
10,0.01,,3.0286828521981777
11,0.01,,5.688073855264376
12,0.01,,6.37171772794928
13,0.01,,5.467805714356843
14,0.01,,3.005035569409287
15,0.01,,3.6673553192736366
16,0.01,,3.797207934482208
17,0.01,,3.327181672178609
18,0.01,,3.640779432890867
19,0.01,,5.785367803533989
20,0.01,,4.13246986556913
21,0.01,,3.941321839582639
22,0.01,,2.5306570649016864
23,0.01,,3.1744690424712294
24,0.01,,5.555972129840982
25,0.01,,5.938910143393304
26,0.01,,6.628724595949083
27,0.01,,2.6888697774727075
28,0.01,,3.7525659034615977
29,0.01,,3.118114734219406
30,0.01,,4.222787830178424
31,0.01,,3.4989929997731117
32,0.01,,5.3864770032743845
33,0.01,,4.264146147389916
34,0.01,,4.181824045246175
35,0.01,,6.738111937724014
36,0.01,,6.547023962377157
37,0.01,,5.020493297532034
38,0.01,,3.9810198924303264
39,0.01,,5.509370760508428
40,0.01,,5.196486318973286
41,0.01,,3.4346556501985193
42,0.01,,4.939738788255868
43,0.01,,3.632385115987782
44,0.01,,5.078622024747405
45,0.01,,4.110471247908141
46,0.01,,5.127202573576958
47,0.01,,3.487730357869144
48,0.01,,4.203221844336777
49,0.01,,4.018132581764621
50,0.01,,4.125105215685124
51,0.01,,3.8143866155270896
52,0.01,,4.4608208965434155
53,0.01,,3.80740694617549
54,0.01,,3.693102077768703
55,0.01,,4.506291485776438
56,0.01,,3.1522389196090987
57,0.01,,5.511780899253369
58,0.01,,5.673565947738862
59,0.01,,5.525739596744833
60,0.01,,3.382768918181046
61,0.01,,5.412247275729889
62,0.01,,2.98135036479481
63,0.01,,3.829034523800634
64,0.01,,6.081611354931185
65,0.01,,3.5808199640658236
66,0.01,,6.208045175646862
67,0.01,,4.7461979186612595
68,0.01,,3.896268591216106
69,0.01,,4.629229276161088
70,0.01,,4.978694585629143
71,0.01,,6.399668394566414
72,0.01,,3.611169094864838
73,0.01,,4.5489083515464035
74,0.01,,5.225830284301464
