,filename,mean_difference
0,0.01,0.15491808109382366
1,0.060000000000000005,0.4838722843372771
2,0.11,0.620219891036723
3,0.16000000000000003,0.614248061710933
4,0.21000000000000002,0.6023711954528786
5,0.26,0.5919623212321232
6,0.31000000000000005,0.5749821232123212
7,0.36000000000000004,0.57123533186652
8,0.41000000000000003,0.5541464979831315
9,0.46,0.5418523102310231
10,0.51,0.5241808764209756
11,0.56,0.5168243491015769
12,0.6100000000000001,0.5071117528419509
13,0.66,0.4779625045837916
14,0.7100000000000001,0.4717367986798679
15,0.76,0.45939631463146324
16,0.81,0.4529322515584892
17,0.8600000000000001,0.4300009167583424
18,0.91,0.4363050055005501
19,0.9600000000000001,0.4112573340667399
