,filename,mean_difference
0,dprun_1.0.csv,2.4351510496671787
1,dprun_1.1.csv,2.0423963133640552
2,dprun_1.20.csv,1.935477470558116
3,dprun_1.30.csv,1.7367703533026113
4,dprun_1.40.csv,1.2756016385048645
5,dprun_1.50.csv,1.1639080901177674
6,dprun_1.60.csv,0.9590565796210958
7,dprun_1.70.csv,0.9547619047619048
8,dprun_1.80.csv,0.8785970302099335
9,dprun_1.90.csv,0.7816500256016384
10,dprun_2.00.csv,0.5727598566308244
11,dprun_2.10.csv,0.6577380952380951
12,dprun_2.20.csv,0.552547363031234
13,dprun_2.30.csv,0.4292306707629288
14,dprun_2.40.csv,0.40893497183819766
15,dprun_2.50.csv,0.33767921146953406
16,dprun_2.60.csv,0.34086021505376346
17,dprun_2.70.csv,0.2784306195596518
18,dprun_2.80.csv,0.27426395289298516
19,dprun_2.90.csv,0.21822196620583717
20,dprun_3.00.csv,0.2556515616999488
21,dprun_3.10.csv,0.19919994879672298
22,dprun_3.20.csv,0.15675243215565798
23,dprun_3.30.csv,0.19973118279569893
24,dprun_3.40.csv,0.07062852022529442
25,dprun_3.50.csv,0.1503456221198157
26,dprun_3.60.csv,0.1338709677419355
27,dprun_3.70.csv,0.1033410138248848
28,dprun_3.80.csv,0.07966589861751153
29,dprun_3.90.csv,0.08041474654377881
30,dprun_4.00.csv,0.06843317972350231
31,dprun_4.10.csv,0.11274961597542242
32,dprun_4.20.csv,0.07148617511520737
33,dprun_4.30.csv,0.06900921658986175
34,dprun_4.40.csv,0.05929339477726575
35,dprun_4.50.csv,0.05006400409626216
36,dprun_4.60.csv,0.05962621607782898
37,dprun_4.70.csv,0.06255760368663595
38,dprun_4.80.csv,0.055145929339477734
39,dprun_4.90.csv,0.028456221198156682
40,dprun_5.00.csv,0.031105990783410142
41,dprun_5.10.csv,0.037211981566820276
42,dprun_5.20.csv,0.04598694316436252
43,dprun_5.30.csv,0.02430875576036866
44,dprun_5.40.csv,0.018433179723502304
45,dprun_5.50.csv,0.040732206861239115
46,dprun_5.60.csv,0.032834101382488476
47,dprun_5.70.csv,0.02206221198156682
48,dprun_5.80.csv,0.015207373271889401
49,dprun_5.90.csv,0.012557603686635945
50,dprun_6.00.csv,0.014055299539170507
51,dprun_6.10.csv,0.008179723502304148
52,dprun_6.20.csv,0.025806451612903226
53,dprun_6.30.csv,0.001728110599078341
54,dprun_6.40.csv,0.010253456221198156
55,dprun_6.50.csv,0.004377880184331798
56,dprun_6.60.csv,0.0064516129032258064
57,dprun_6.70.csv,0.004377880184331798
58,dprun_6.80.csv,0.0032258064516129032
59,dprun_6.90.csv,0.001152073732718894
60,orig_data.csv,0.0
