,filename,mean_difference
0,0.01,0.5
1,0.060000000000000005,0.4998571428571429
2,0.11,0.4981428571428572
3,0.16000000000000003,0.5005714285714286
4,0.21000000000000002,0.4998571428571429
5,0.26,0.49928571428571433
6,0.31000000000000005,0.49900000000000005
7,0.36000000000000004,0.5001428571428571
8,0.41000000000000003,0.49928571428571433
9,0.46,0.49957142857142856
10,0.51,0.5
11,0.56,0.5
12,0.6100000000000001,0.5
13,0.66,0.5
14,0.7100000000000001,0.5
15,0.76,0.5
16,0.81,0.5
17,0.8600000000000001,0.5
18,0.91,0.5
19,0.9600000000000001,0.5
