,filename,dkl
0,0.01,0.006151808317011863
1,0.06,0.059514132100697024
2,0.11,0.16688194083909433
3,0.16,0.32235757974774853
4,0.21,0.6716127623165189
5,0.26,1.0947753425588593
6,0.31,1.0982901475042135
7,0.36,1.1237519736509156
8,0.41,1.126305265389282
9,0.46,1.134791657756344
10,0.51,1.1339362404489184
11,0.56,1.1479812505587936
12,0.61,1.187293338550615
13,0.66,1.2036182359574712
14,0.71,1.2548750999458516
15,0.76,1.242027994412596
16,0.81,1.2659417186240562
17,0.86,1.339816074945966
18,0.91,1.372286808092615
19,0.96,1.4365666029758886
