Not Hispanic - White alone,Not Hispanic - Black or African American alone,Not Hispanic - American Indian and Alaska Native alone,Not Hispanic - Asian alone,Not Hispanic - Native Hawaiian and Other Pacific Islander alone,Not Hispanic - Some Other Race alone,Not Hispanic - Two races including Some other race,"Not Hispanic - Two races excluding Some other race, and three or more races",Hispanic - White alone,Hispanic - Black or African American alone,Hispanic - American Indian and Alaska Native alone,Hispanic - Asian alone,Hispanic - Native Hawaiian and Other Pacific Islander alone,Hispanic - Some Other Race alone,Hispanic - Two races including Some other race,"Hispanic - Two races excluding Some other race, and three or more races"
0.929882716,0.991217753,0.495,0.980742505,0.777777778,0.364098553,0.298157454,0.890645161,0.070117284,0.008782247,0.505,0.019257495,0.222222222,0.635901447,0.701842546,0.109354839
