,filename,mean_difference,dkl
0,0.01,,4.203274211669911
1,0.01,,4.931036338872999
2,0.01,,4.303850742718175
3,0.01,,2.277101841297183
4,0.01,,4.73521441608356
5,0.01,,7.212363808955421
6,0.01,,4.058135243458507
7,0.01,,6.814291123144075
8,0.01,,7.43263317529934
9,0.01,,4.732532125044249
10,0.01,,4.492934893152091
11,0.01,,5.875435340647658
12,0.01,,2.9925627870631146
13,0.01,,3.9816207361879896
14,0.01,,5.450532953966735
15,0.01,,6.4639528041726475
16,0.01,,3.8604456911134
17,0.01,,4.983791931470636
18,0.01,,5.162926072884539
19,0.01,,3.728966893449558
20,0.01,,4.136439306832773
21,0.01,,5.3185416359080895
22,0.01,,3.1828201595587116
23,0.01,,6.1138545784924005
24,0.01,,3.6385339193810617
25,0.01,,4.00482859879017
26,0.01,,6.890438055021698
27,0.01,,6.149736388355203
28,0.01,,7.203357678104475
29,0.01,,4.236611908759538
30,0.01,,4.772009015372465
31,0.01,,3.911981736803205
32,0.01,,5.4274130755438215
33,0.01,,4.616752507172623
34,0.01,,3.8316279209288417
35,0.01,,3.9396891011187023
36,0.01,,5.9964927262030665
37,0.01,,1.9255624429309899
38,0.01,,6.387358528045539
39,0.01,,4.222438732174815
40,0.01,,4.760216973338684
41,0.01,,2.5584389324251657
42,0.01,,5.179037709907524
43,0.01,,3.666587707532137
44,0.01,,4.840931952140743
45,0.01,,4.315105999356852
46,0.01,,5.112132761162089
47,0.01,,4.227958763129614
48,0.01,,3.5376759586283204
49,0.01,,4.504078824579271
50,0.01,,2.8964574963275864
51,0.01,,2.9899712102081044
52,0.01,,6.020736420683312
53,0.01,,4.724892794884847
54,0.01,,6.583278378195304
55,0.01,,5.864002913562531
56,0.01,,6.598257958990041
57,0.01,,5.392936386033341
58,0.01,,4.765130387772041
59,0.01,,7.110072511753004
60,0.01,,4.853843503633105
61,0.01,,2.3992951394599658
62,0.01,,5.169560661309069
63,0.01,,4.9871482692656475
64,0.01,,3.728571374338856
65,0.01,,3.937662898835801
66,0.01,,3.861822226571002
67,0.01,,4.668102661943687
68,0.01,,3.4214045009884897
69,0.01,,6.04732709426656
70,0.01,,3.7939130074604903
71,0.01,,5.548312039941057
72,0.01,,5.221379223855988
73,0.01,,3.180386549525197
74,0.01,,6.803530074773178
75,0.01,,3.7731373034382414
76,0.01,,5.4043670037536256
77,0.01,,7.3400584569956955
78,0.01,,5.905696101717311
79,0.01,,3.701304755790349
80,0.01,,7.19813056634916
81,0.01,,4.368626789181593
82,0.01,,3.9847859596309863
83,0.01,,3.012145739429017
84,0.01,,3.8568234426064754
85,0.01,,5.993461212136632
86,0.01,,4.9930365898888
87,0.01,,4.889885884892379
88,0.01,,2.9514980000989124
89,0.01,,6.210133929333202
90,0.01,,6.512972689693573
91,0.01,,3.369731692062618
92,0.01,,4.512520006917509
93,0.01,,2.965048034355379
94,0.01,,5.269460166658576
95,0.01,,5.297148204987601
96,0.01,,3.3888868056510235
97,0.01,,6.189049000232901
98,0.01,,4.144292498333719
99,0.01,,2.7064395021677727
100,0.06,,2.23637921852957
101,0.06,,2.084280788880632
102,0.06,,3.0695580524549477
103,0.06,,1.9399197001364223
104,0.06,,2.3736909889370894
105,0.06,,2.5631482432815957
106,0.06,,2.0479894220579693
107,0.06,,3.7402086403701214
108,0.06,,1.9797664309824914
109,0.06,,2.7479172707971884
110,0.06,,5.177141905095972
111,0.06,,4.070160255572947
112,0.06,,2.1237499640735686
113,0.06,,2.910412839484798
114,0.06,,2.8284438530268674
115,0.06,,2.083927811257387
116,0.06,,2.412249658449765
117,0.06,,3.343551201100074
118,0.06,,3.1533003923205176
119,0.06,,3.1529514190249075
120,0.06,,4.291148091103351
121,0.06,,2.143662634256645
122,0.06,,3.959719110926837
123,0.06,,2.2351964953210306
