,filename,mean_difference
0,0.01,0.27342729170876284
1,0.060000000000000005,0.716862202801913
2,0.11,0.6910251229204554
3,0.16000000000000003,0.6728834107900586
4,0.21000000000000002,0.6403027547652727
5,0.26,0.6272302485350575
6,0.31000000000000005,0.5926660268067623
7,0.36000000000000004,0.5768446487505895
8,0.41000000000000003,0.5400973260591367
9,0.46,0.5214310971913517
10,0.51,0.49757190004714746
11,0.56,0.49563295615275815
12,0.6100000000000001,0.4895155586987269
13,0.66,0.48368694012258356
14,0.7100000000000001,0.4786362564827911
15,0.76,0.46923620933521915
16,0.81,0.4702204148986326
17,0.8600000000000001,0.45440240452616676
18,0.91,0.47695662423385204
19,0.9600000000000001,0.48226072607260717
