,filename,mean_difference
0,0.0,0.5496551827801828
1,0.5,0.44714345839345837
2,1.0,0.5070277176527177
3,1.5,0.4668659812409812
4,2.0,0.4878956228956229
5,2.5,0.41888979076479077
6,3.0,0.40841630591630596
7,3.5,0.33315746753246744
8,4.0,0.31121031746031746
9,4.5,0.24602272727272728
10,5.0,0.2809974747474747
11,5.5,0.20105519480519485
12,6.0,0.16187770562770562
13,6.5,0.11893939393939394
14,7.0,0.07159090909090908
15,7.5,0.14412878787878788
16,8.0,0.18901515151515152
17,8.5,0.04090909090909091
18,9.0,0.10416666666666666
19,9.5,0.15
