,filename,dkl
0,0.01,4.365548651831514
1,0.06,3.4621856200402163
2,0.11,2.7560122229815027
3,0.16,2.31172536612381
4,0.21,1.9697845075794094
5,0.26,1.7259143849111407
6,0.31,1.5181010806816841
7,0.36,1.4063392033543365
8,0.41,1.2828675452148826
9,0.46,1.1658395093949443
10,0.51,1.1383984268681404
11,0.56,1.0447284412307158
12,0.61,0.9667549884587423
13,0.66,0.8986136744750608
14,0.71,0.8693432896097505
15,0.76,0.8353759967167379
16,0.81,0.7728468153936884
17,0.86,0.7322070401246523
18,0.91,0.7077954013390209
19,0.96,0.6585354116318157
20,1.01,0.6303358409657976
21,1.06,0.6043600112520183
22,1.11,0.5788373853624345
23,1.16,0.5458456914750812
24,1.21,0.5356964752894295
25,1.26,0.5049829407499173
26,1.31,0.49274632701431076
27,1.36,0.4713193882607223
28,1.41,0.4318562051821104
29,1.46,0.4167090909331854
30,1.51,0.42544415785833417
31,1.56,0.391364648089354
32,1.61,0.36832362485586706
33,1.66,0.35145549711107227
34,1.71,0.3387581173622445
35,1.76,0.3257654744058796
36,1.81,0.3057817682112584
37,1.86,0.30864357228175415
38,1.91,0.283483378403976
39,1.96,0.28042049367264965
40,2.01,0.26547280630805836
41,2.06,0.2577329971751291
42,2.11,0.23712374835884614
43,2.16,0.0
44,2.21,0.21632718712089447
45,2.26,0.21027313128677494
46,2.31,0.2107421020233375
47,2.36,0.19657350994587222
48,2.41,0.1909649042636609
49,2.46,0.18147609886422023
50,2.51,0.163503640749219
51,2.56,0.157168164708061
52,2.61,0.16311591818619273
53,2.66,0.14924858806873836
54,2.71,0.134542491698347
55,2.76,0.13115144598959985
56,2.81,0.1359072654358667
57,2.86,0.1227537807188755
58,2.91,0.12498240956959625
59,2.96,0.11213230228572516
60,3.01,0.11418935607656679
61,3.06,0.10876598905603568
62,3.11,0.10032656395719709
63,3.16,0.0946302221179285
64,3.21,0.08924277245246307
65,3.26,0.08610319351424148
66,3.31,0.08369923634711718
67,3.36,0.0759190999518104
68,3.41,0.07398678368176545
69,3.46,0.069637949537391
70,3.51,0.06985406922257417
71,3.56,0.06306633742739898
72,3.61,0.05924505457050342
73,3.66,0.06127632750928636
74,3.71,0.05251474250772269
75,3.76,0.056765402097196646
76,3.81,0.04558042746498929
77,3.86,0.05169140128967749
78,3.91,0.041576015555525085
79,3.96,0.04485276508490343
80,4.01,0.0425095885011189
81,4.06,0.039778035941450365
82,4.11,0.03672338404880268
83,4.16,0.036561851921248174
84,4.21,0.03751468705146546
85,4.26,0.03272185395742531
86,4.31,0.032035505545868134
87,4.36,0.026260801568835913
88,4.41,0.02623364740000543
89,4.46,0.03085713261641018
90,4.51,0.022805929314580878
91,4.56,0.026611335531438657
92,4.61,0.02325379307560022
93,4.66,0.023803978620188664
94,4.71,0.020952976037827923
95,4.76,0.01909269849909426
96,4.81,0.018387874782011735
97,4.86,0.01764010931769548
98,4.91,0.01684083873432901
99,4.96,0.018115737613853676
