,filename,mean_difference,dkl
0,0.01,,4.592985425800453
1,0.01,,4.267968961735356
2,0.01,,3.855370101176928
3,0.01,,4.8033827887447655
4,0.01,,3.918107092395006
5,0.01,,4.566977992381009
6,0.01,,5.191869487918158
7,0.01,,3.60957216735192
8,0.01,,4.977136912577213
9,0.01,,5.645533484087243
10,0.01,,4.889421573384691
11,0.01,,4.246403065454803
12,0.01,,5.023920180820419
13,0.01,,2.9608028725609192
14,0.01,,4.798744585862172
15,0.01,,3.8593645598088115
16,0.01,,6.396122594906706
17,0.01,,5.251372862261627
18,0.01,,5.160194196748978
19,0.01,,4.462853164745318
20,0.01,,4.5650468301259615
21,0.01,,3.670602937568967
22,0.01,,3.8755786218142254
23,0.01,,4.369887863728636
24,0.01,,4.4380095305664335
25,0.01,,5.296393224647581
26,0.01,,4.3356291242389
27,0.01,,4.278215644496358
28,0.01,,3.655657951000059
29,0.01,,4.009655051475456
30,0.01,,3.9578018770508496
31,0.01,,5.601441665998795
32,0.01,,4.725745930074063
33,0.01,,3.9251750057341135
34,0.01,,3.5010334018377383
35,0.01,,5.206117572772741
36,0.01,,4.426502146243112
37,0.01,,5.043288935115321
38,0.01,,5.348356182496516
39,0.01,,3.8689709769382556
40,0.01,,5.88146762281024
41,0.01,,3.053074304055759
42,0.01,,3.835621821383303
43,0.01,,6.615947653372642
44,0.01,,4.659706339771923
45,0.01,,4.363096788728618
46,0.01,,4.753960262847947
47,0.01,,4.425034901570698
48,0.01,,2.253786755874026
49,0.01,,4.436515459891858
50,0.01,,2.752633849489948
51,0.01,,3.8523953547106835
52,0.01,,2.9012068718009827
53,0.01,,3.2725310253427864
54,0.01,,4.488496390913736
55,0.01,,4.515535527530202
56,0.01,,4.054408110769737
57,0.01,,4.069148394837039
58,0.01,,5.270949755216114
59,0.01,,3.7069908001116283
60,0.01,,3.849071545022409
61,0.01,,3.1263660808380154
62,0.01,,3.516680753074605
63,0.01,,5.089779429182642
64,0.01,,4.081692070437337
65,0.01,,2.752305175758005
66,0.01,,5.090116356053396
67,0.01,,4.829359775958852
68,0.01,,3.7266578446453504
69,0.01,,5.70100996803871
70,0.01,,4.4994747663751635
71,0.01,,4.275075534081045
72,0.01,,5.0281129966470095
73,0.01,,3.7461658307739847
74,0.01,,3.3263581606675956
75,0.01,,4.274998671147527
76,0.01,,3.5186647372288054
77,0.01,,5.242855010099361
78,0.01,,3.76684137438884
79,0.01,,3.03020475930157
80,0.01,,5.122937876152267
81,0.01,,5.059852022596184
82,0.01,,4.407961356481802
83,0.01,,4.211428351685154
84,0.01,,4.593149459536711
85,0.01,,3.6697280695449908
86,0.01,,4.563610940216219
87,0.01,,2.767410762223771
88,0.01,,5.378232700403351
89,0.01,,4.20172716913972
90,0.01,,6.101160966078484
91,0.01,,3.38407377643372
92,0.01,,4.903596793284175
93,0.01,,4.164260112926114
94,0.01,,3.092641053866399
95,0.01,,5.244013367241098
96,0.01,,4.605762829637193
97,0.01,,5.765116471323535
98,0.01,,5.480828544900338
99,0.01,,3.625859184083484
100,0.06,,3.3736506683752796
101,0.06,,5.3483902383079505
102,0.06,,3.8803514985507737
103,0.06,,4.3996390353508295
104,0.06,,4.854717869571776
105,0.06,,4.39209356792457
106,0.06,,3.7093667539858344
107,0.06,,4.153593229045976
108,0.06,,2.613167948009717
109,0.06,,5.451740880729077
110,0.06,,3.0012831063315124
111,0.06,,2.681716088613901
112,0.06,,2.880294386231781
113,0.06,,3.546124933468745
114,0.06,,4.452010023674959
115,0.06,,4.147440355661797
116,0.06,,3.2391839606349953
117,0.06,,4.089944534650428
118,0.06,,3.8533956705225823
119,0.06,,2.9200561185589433
120,0.06,,2.400489323073855
121,0.06,,3.821215271970282
122,0.06,,3.0009754932980948
123,0.06,,3.8070006609604023
124,0.06,,2.2107372481661076
125,0.06,,2.358691129516422
126,0.06,,2.7099372745156187
127,0.06,,4.3122801507282125
128,0.06,,3.286635066704312
129,0.06,,2.5125407499484353
130,0.06,,3.649337406011226
131,0.06,,1.9534496658220937
132,0.06,,3.1590254238938127
133,0.06,,2.5569052234641423
134,0.06,,3.4464939583950707
135,0.06,,2.2590475096403084
136,0.06,,4.313320391667232
137,0.06,,3.8144533184820033
138,0.06,,5.164873139664868
139,0.06,,2.29697139178812
140,0.06,,2.616386750615247
141,0.06,,3.7737200500376233
142,0.06,,2.7052527012217333
143,0.06,,3.6990557968551525
144,0.06,,2.7120795486694047
145,0.06,,5.226141383101285
146,0.06,,5.115186782315536
147,0.06,,2.933759879070318
148,0.06,,3.2658214549734703
149,0.06,,2.783997889133085
150,0.06,,3.505829792195041
151,0.06,,3.1845980561600213
152,0.06,,3.0449566161688537
153,0.06,,4.317707924220514
154,0.06,,4.591327059513566
155,0.06,,2.498782283368656
156,0.06,,2.8181993519176025
157,0.06,,2.527685805078656
158,0.06,,2.365473326348911
159,0.06,,2.983689922909516
160,0.06,,3.5534107594954243
161,0.06,,2.44408963338878
162,0.06,,2.935016911361659
163,0.06,,2.5146679082111327
164,0.06,,3.1790158849376047
165,0.06,,2.5020244979012123
166,0.06,,3.6256703589216794
167,0.06,,4.05245585904142
168,0.06,,4.642506066026346
169,0.06,,3.548622126472015
170,0.06,,2.6463655276746056
171,0.06,,2.6130109664351258
172,0.06,,3.926951037368264
173,0.06,,3.882523585531406
174,0.06,,4.114565579783518
175,0.06,,3.9907961704927124
176,0.06,,3.836129240202691
177,0.06,,3.049984585546875
178,0.06,,3.8768702588850257
179,0.06,,4.773581616636707
180,0.06,,3.9643232292685493
181,0.06,,3.4339532617589095
182,0.06,,3.3967697657285774
183,0.06,,2.934237755574525
184,0.06,,4.340319693351415
185,0.06,,3.2197369868321686
186,0.06,,3.004161384234432
187,0.06,,2.846894249710596
188,0.06,,3.376928170866817
189,0.06,,2.582337349436769
190,0.06,,4.350030390152041
191,0.06,,3.832767531590749
192,0.06,,3.0189713415299027
193,0.06,,3.138627871324648
194,0.06,,3.463753125821973
195,0.06,,4.473878802128936
196,0.06,,3.769123234579907
197,0.06,,2.439437556717179
198,0.06,,5.5383111987314475
199,0.06,,2.6935474905815706
200,0.11,,3.8481057792511177
201,0.11,,4.176458784353746
202,0.11,,2.99523998749822
203,0.11,,2.7700755114545697
204,0.11,,2.305747115854779
205,0.11,,2.2715809924117676
206,0.11,,4.095390131001125
207,0.11,,2.7849706881177836
208,0.11,,3.6798489428792247
209,0.11,,1.9217490704283366
210,0.11,,2.787129164370983
211,0.11,,2.5351093463682197
212,0.11,,2.483185634617007
213,0.11,,3.2375723875676967
214,0.11,,2.0087969937207344
215,0.11,,3.7825289624253644
216,0.11,,4.055716027374096
217,0.11,,2.948928814209559
218,0.11,,2.4037988865280195
219,0.11,,1.8630731108099752
220,0.11,,3.5150506313108063
221,0.11,,3.2930235526463094
222,0.11,,1.982580761939537
